Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4889374,SA_0000001523,COUNTRY,CAF,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.02,,,,,2014-01-03T08:38:28+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898969,SA_0000001523,COUNTRY,PRK,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898961,SA_0000001523,COUNTRY,PNG,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:56+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898980,SA_0000001523,COUNTRY,PRY,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.2,,,,,2014-01-03T08:39:17+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880348,SA_0000001523,COUNTRY,BLR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,9.01,,,,,2014-01-03T08:38:23+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880350,SA_0000001523,COUNTRY,BLR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.57,,,,,2014-01-03T08:38:23+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889387,SA_0000001523,COUNTRY,CHL,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,7.96,,,,,2014-01-03T08:38:28+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899003,SA_0000001523,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:41+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880328,SA_0000001523,COUNTRY,BGD,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,48.85,,,,,2014-01-03T08:38:23+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880332,SA_0000001523,COUNTRY,BGR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,14.79,,,,,2014-01-03T08:38:26+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880273,SA_0000001523,COUNTRY,AGO,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,2.1,,,,,2014-01-03T08:39:18+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889486,SA_0000001523,COUNTRY,ETH,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.85,,,,,2014-01-03T08:38:36+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909532,SA_0000001523,COUNTRY,UKR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,4.85,,,,,2014-01-03T08:39:13+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909527,SA_0000001523,COUNTRY,UGA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,30.24,,,,,2014-01-03T08:39:09+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890104,SA_0000001523,COUNTRY,ISR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,3.09,,,,,2014-01-03T08:38:43+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890035,SA_0000001523,COUNTRY,GIN,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,1.93,,,,,2014-01-03T08:38:40+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880318,SA_0000001523,COUNTRY,BEL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889467,SA_0000001523,COUNTRY,ECU,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898865,SA_0000001523,COUNTRY,MMR,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.18,,,,,2014-01-03T08:38:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890084,SA_0000001523,COUNTRY,IND,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.62,,,,,2014-01-03T08:38:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889458,SA_0000001523,COUNTRY,DOM,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.98,,,,,2014-01-03T08:38:33+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889463,SA_0000001523,COUNTRY,DZA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,172.67,,,,,2014-01-03T08:38:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880297,SA_0000001523,COUNTRY,ATG,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:44+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909502,SA_0000001523,COUNTRY,TLS,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.92,,,,,2014-01-03T08:39:07+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898806,SA_0000001523,COUNTRY,LKA,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,14.2,,,,,2014-01-03T08:39:21+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898811,SA_0000001523,COUNTRY,LSO,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:53+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890071,SA_0000001523,COUNTRY,HRV,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,4.28,,,,,2014-01-03T08:38:31+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890100,SA_0000001523,COUNTRY,ISL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,2.79,,,,,2014-01-03T08:38:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880300,SA_0000001523,COUNTRY,AUS,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,38.39,,,,,2014-01-03T08:38:21+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909549,SA_0000001523,COUNTRY,VCT,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:57+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890072,SA_0000001523,COUNTRY,HTI,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:50+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889498,SA_0000001523,COUNTRY,FRA,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:49+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890105,SA_0000001523,COUNTRY,ISR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,15.3,,,,,2014-01-03T08:39:15+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880362,SA_0000001523,COUNTRY,BRA,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,10.05,,,,,2014-01-03T08:39:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898821,SA_0000001523,COUNTRY,LVA,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.9,,,,,2014-01-03T08:39:15+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880295,SA_0000001523,COUNTRY,ATG,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:29+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898964,SA_0000001523,COUNTRY,PNG,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:56+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898783,SA_0000001523,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890066,SA_0000001523,COUNTRY,HND,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:51+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909496,SA_0000001523,COUNTRY,TJK,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:59+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890040,SA_0000001523,COUNTRY,GNB,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.45,,,,,2014-01-03T08:38:40+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898905,SA_0000001523,COUNTRY,NGA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.02,,,,,2014-01-03T08:38:54+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909524,SA_0000001523,COUNTRY,TUV,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:44+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899009,SA_0000001523,COUNTRY,SGP,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:41+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889436,SA_0000001523,COUNTRY,CYP,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:31+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898794,SA_0000001523,COUNTRY,LBR,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,3.2,,,,,2014-01-03T08:39:15+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909516,SA_0000001523,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889477,SA_0000001523,COUNTRY,ERI,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.54,,,,,2014-01-03T08:38:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898815,SA_0000001523,COUNTRY,LTU,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,10.14,,,,,2014-01-03T08:38:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889482,SA_0000001523,COUNTRY,EST,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.13,,,,,2014-01-03T08:39:20+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898919,SA_0000001523,COUNTRY,NLD,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:39+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909518,SA_0000001523,COUNTRY,TUR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.41,,,,,2014-01-03T08:39:08+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899013,SA_0000001523,COUNTRY,SLB,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:58+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890087,SA_0000001523,COUNTRY,IND,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,7.21,,,,,2014-01-03T08:38:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898899,SA_0000001523,COUNTRY,NAM,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:55+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898934,SA_0000001523,COUNTRY,NZL,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:55+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898949,SA_0000001523,COUNTRY,PER,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,2.68,,,,,2014-01-03T08:38:57+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898792,SA_0000001523,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:36+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889494,SA_0000001523,COUNTRY,FJI,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:32+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898928,SA_0000001523,COUNTRY,NPL,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,6.43,,,,,2014-01-03T08:38:53+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889385,SA_0000001523,COUNTRY,CHE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,6.29,,,,,2014-01-03T08:39:05+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909469,SA_0000001523,COUNTRY,SWE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,5.56,,,,,2014-01-03T08:39:05+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898879,SA_0000001523,COUNTRY,MOZ,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,2.69,,,,,2014-01-03T08:38:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909463,SA_0000001523,COUNTRY,SVN,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,21.18,,,,,2014-01-03T08:39:03+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898953,SA_0000001523,COUNTRY,PHL,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:40+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898994,SA_0000001523,COUNTRY,RWA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,29.91,,,,,2014-01-03T08:39:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909482,SA_0000001523,COUNTRY,TCD,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1,,,,,2014-01-03T08:39:14+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898857,SA_0000001523,COUNTRY,MLI,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.96,,,,,2014-01-03T08:38:49+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898867,SA_0000001523,COUNTRY,MMR,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,21.64,,,,,2014-01-03T08:38:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909470,SA_0000001523,COUNTRY,SWZ,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.9,,,,,2014-01-03T08:39:17+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909559,SA_0000001523,COUNTRY,VUT,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:29:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880284,SA_0000001523,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:43+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880356,SA_0000001523,COUNTRY,BOL,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880276,SA_0000001523,COUNTRY,ALB,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,109.88,,,,,2014-01-03T08:38:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889503,SA_0000001523,COUNTRY,FSM,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:37+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909556,SA_0000001523,COUNTRY,VNM,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,2.99,,,,,2014-01-03T08:39:11+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898837,SA_0000001523,COUNTRY,MDG,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:37+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899017,SA_0000001523,COUNTRY,SLE,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.57,,,,,2014-01-03T08:39:02+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880330,SA_0000001523,COUNTRY,BGD,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,14.59,,,,,2014-01-03T08:38:23+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898898,SA_0000001523,COUNTRY,NAM,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:55+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880288,SA_0000001523,COUNTRY,ARG,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,22.09,,,,,2014-01-03T08:38:20+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898861,SA_0000001523,COUNTRY,MLT,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,2.52,,,,,2014-01-03T08:38:50+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890119,SA_0000001523,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898967,SA_0000001523,COUNTRY,POL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,8.78,,,,,2014-01-03T08:39:12+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880267,SA_0000001523,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:28+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890077,SA_0000001523,COUNTRY,HUN,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,17.9,,,,,2014-01-03T08:39:20+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909491,SA_0000001523,COUNTRY,THA,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,9.5,,,,,2014-01-03T08:39:18+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898774,SA_0000001523,COUNTRY,KIR,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,73.72,,,,,2014-01-03T08:38:46+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909461,SA_0000001523,COUNTRY,SVK,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.12,,,,,2014-01-03T08:39:02+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889488,SA_0000001523,COUNTRY,ETH,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,2.26,,,,,2014-01-03T08:39:20+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889419,SA_0000001523,COUNTRY,COM,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,115.11,,,,,2014-01-03T08:38:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909569,SA_0000001523,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:29:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
