SpatialDim,ParentLocationCode,TimeDim,TimeDimensionValue,SPIRITS_PER_CAPITA,BEER_PER_CAPITA,WINE_PER_CAPITA,OTHER_ALCOHOL_PER_CAPITA,ALL_ALCOHOLS_PER_CAPITA
AUT,EUR,1961,1961,1.4,4.9,3.01,0,9.31
AUT,EUR,1962,1962,1.6,5.2,2.9,0,9.7
AUT,EUR,1963,1963,1.3,5.5,3.0,0,9.8
AUT,EUR,1964,1964,1.6,6.0,3.1,0,10.7
AUT,EUR,1965,1965,1.6,6.0,4.0,0,11.6
AUT,EUR,1966,1966,1.2,6.5,4.7,0,12.4
AUT,EUR,1967,1967,1.8,6.5,4.8,0,13.1
AUT,EUR,1968,1968,1.4,6.8,5.0,0,13.2
AUT,EUR,1969,1969,1.6,6.4,5.0,0,13.0
AUT,EUR,1970,1970,1.7,6.5,5.2,0,13.4
AUT,EUR,1971,1971,1.6,6.6,5.4,0,13.6
AUT,EUR,1972,1972,1.8,7.0,5.4,0,14.2
AUT,EUR,1973,1973,2.1,7.0,5.5,0,14.6
AUT,EUR,1974,1974,2.1,7.1,5.3,0,14.5
AUT,EUR,1975,1975,2.2,6.7,5.2,0,14.1
AUT,EUR,1976,1976,2.1,6.8,5.4,0,14.3
AUT,EUR,1977,1977,2.1,6.8,5.3,0,14.2
AUT,EUR,1978,1978,2.2,6.7,5.1,0,14.0
AUT,EUR,1979,1979,1.7,6.5,5.2,0,13.4
AUT,EUR,1980,1980,2.0,6.5,5.1,0,13.6
AUT,EUR,1981,1981,2.0,6.5,5.0,0,13.5
AUT,EUR,1982,1982,1.9,6.6,5.0,0,13.5
AUT,EUR,1983,1983,1.9,6.8,5.3,0,14.0
AUT,EUR,1984,1984,1.9,6.9,5.1,0,13.9
AUT,EUR,1985,1985,1.8,6.7,4.8,0,13.3
AUT,EUR,1986,1986,1.8,7.2,4.6,0,13.6
AUT,EUR,1987,1987,1.9,6.9,4.7,0,13.5
AUT,EUR,1988,1988,1.9,7.0,4.8,0,13.7
AUT,EUR,1989,1989,1.9,7.1,4.9,0,13.9
AUT,EUR,1990,1990,1.8,7.3,4.8,0,13.9
AUT,EUR,1991,1991,2.1,7.3,4.7,0,14.1
AUT,EUR,1992,1992,1.5,7.5,4.6,0,13.6
AUT,EUR,1993,1993,1.8,7.2,4.5,0,13.5
AUT,EUR,1994,1994,1.3,6.9,4.3,0,12.5
AUT,EUR,1995,1995,2.0,6.9,4.5,0,13.4
AUT,EUR,1996,1996,2.3,6.8,4.4,0,13.5
AUT,EUR,1997,1997,2.0,6.7,4.2,0,12.9
AUT,EUR,1998,1998,1.8,6.8,4.3,0,12.9
AUT,EUR,1999,1999,1.8,6.8,4.2,0,12.8
AUT,EUR,2000,2000,4.2,13.6,8.6,0,26.4
AUT,EUR,2001,2001,3.0,13.2,8.6,0,24.8
AUT,EUR,2002,2002,3.4,12.8,8.8,0,25.0
AUT,EUR,2003,2003,3.4,12.8,8.2,0,24.4
AUT,EUR,2004,2004,3.2,13.4,7.6,0,24.2
AUT,EUR,2005,2005,3.2,12.14,8.2,0,24.8
AUT,EUR,2006,2006,3.0,13.4,8.4,0,24.8
AUT,EUR,2007,2007,3.4,12.8,8.8,0,25.0
AUT,EUR,2008,2008,3.4,12.8,7.8,0,24.0
AUT,EUR,2009,2009,3.4,12.4,6.8,0,22.6
AUT,EUR,2010,2010,3.4,12.2,8.6,0,24.2
AUT,EUR,2011,2011,3.4,12.19,8.35,0,23.939999999999998
AUT,EUR,2012,2012,3.4,12.57,8.399999999999999,0,24.36
AUT,EUR,2013,2013,3.4,12.030000000000001,7.99,0,23.42
AUT,EUR,2014,2014,3.4,12.55,8.57,0,24.52
AUT,EUR,2015,2015,1.7,6.1,3.6,0,11.4
AZE,EUR,1990,1990,0.0,0.0,2.92,0,2.92
AZE,EUR,1991,1991,0.0,0.0,2.88,0,2.88
AZE,EUR,1992,1992,3.94,0.21,0.13,0,4.31
AZE,EUR,1993,1993,2.26,0.15,0.47,0,2.91
AZE,EUR,1994,1994,0.96,0.2,0.18,0,1.37
AZE,EUR,1995,1995,0.98,0.1,0.13,0,1.23
AZE,EUR,1996,1996,1.21,0.11,0.1,0,1.44
AZE,EUR,1997,1997,0.47,0.06,0.16,0,0.71
AZE,EUR,1998,1998,0.27,0.06,1.35,0,1.7
AZE,EUR,1999,1999,0.18,0.07,0.89,0,1.16
AZE,EUR,2000,2000,6.449999999999999,0.81,0.15000000000000002,0,7.42
AZE,EUR,2001,2001,4.82,1.22,0.16,0,6.21
AZE,EUR,2002,2002,3.78,1.28,0.16,0,5.2299999999999995
AZE,EUR,2003,2003,3.37,1.34,0.09,0,4.81
AZE,EUR,2004,2004,3.23,1.71,0.08,0,5.01
AZE,EUR,2005,2005,0.8,0.6,0.08,0,1.47
AZE,EUR,2006,2006,0.94,0.6,0.18,0,1.72
AZE,EUR,2007,2007,1.02,0.68,0.30000000000000004,0,2.0
AZE,EUR,2008,2008,1.06,0.92,0.35,0,2.33
AZE,EUR,2009,2009,2.9,0.54,0.39,0,4.0
AZE,EUR,2010,2010,2.92,0.44999999999999996,0.37,0,3.88
AZE,EUR,2011,2011,3.01,0.44000000000000006,0.37,0,3.92
AZE,EUR,2012,2012,1.53,0.29,0.37,0,1.98
AZE,EUR,2013,2013,3.2,0.5,0.38,0,4.18
AZE,EUR,2014,2014,1.61,0.19,0.15,0,1.95
AZE,EUR,2015,2015,0.4,0.3,0.13,0,0.84
AZE,EUR,2016,2016,0.0,0.24,0.14,0,0.39
BDI,AFR,1961,1961,0.0,1.4,0.01,0,7.43
BDI,AFR,1962,1962,0.0,1.38,0.01,0,7.44
BDI,AFR,1963,1963,0.0,1.42,0.01,0,7.71
BDI,AFR,1964,1964,0.0,1.49,0.02,0,8.19
BDI,AFR,1965,1965,0.0,1.49,0.02,0,8.17
BDI,AFR,1966,1966,0.02,1.52,0.02,0,8.2
BDI,AFR,1967,1967,0.02,1.43,0.02,0,8.14
BDI,AFR,1968,1968,0.0,1.39,0.03,0,8.13
BDI,AFR,1969,1969,0.01,1.33,0.01,0,7.94
BDI,AFR,1970,1970,0.01,1.43,0.02,0,8.0
BDI,AFR,1971,1971,0.01,1.46,0.01,0,8.1
BDI,AFR,1972,1972,0.03,1.42,0.02,0,7.41
BDI,AFR,1973,1973,0.04,1.66,0.02,0,8.45
BDI,AFR,1974,1974,0.03,1.57,0.02,0,8.22
BDI,AFR,1975,1975,0.02,1.77,0.01,0,8.49
BDI,AFR,1976,1976,0.02,1.94,0.01,0,8.56
BDI,AFR,1977,1977,0.01,2.02,0.02,0,8.78
BDI,AFR,1978,1978,0.01,1.98,0.02,0,7.56
BDI,AFR,1979,1979,0.01,2.74,0.02,0,8.43
BDI,AFR,1980,1980,0.01,2.82,0.02,0,8.01
BDI,AFR,1981,1981,0.01,2.85,0.02,0,8.44
BDI,AFR,1982,1982,0.01,2.67,0.04,0,7.99
BDI,AFR,1983,1983,0.0,2.56,0.02,0,7.42
BDI,AFR,1984,1984,0.0,2.6,0.01,0,7.43
BDI,AFR,1985,1985,0.0,2.86,0.01,0,8.26
BDI,AFR,1986,1986,0.0,2.96,0.01,0,8.35
BDI,AFR,1987,1987,0.0,2.85,0.01,0,8.22
BDI,AFR,1988,1988,0.0,2.83,0.01,0,8.19
BDI,AFR,1989,1989,0.01,2.84,0.01,0,8.16
BDI,AFR,1990,1990,0.01,1.63,0.01,0,10.26
BDI,AFR,1991,1991,0.01,1.71,0.01,0,10.42
BDI,AFR,1992,1992,0.01,1.8,0.01,0,10.61
BDI,AFR,1993,1993,0.01,1.82,0.01,0,10.31
BDI,AFR,1994,1994,0.01,2.09,0.01,0,9.47
BDI,AFR,1995,1995,0.01,2.1,0.01,0,8.57
BDI,AFR,1996,1996,0.0,1.85,0.0,0,8.28
BDI,AFR,1997,1997,0.01,1.75,0.0,0,8.92
BDI,AFR,1998,1998,0.0,1.54,0.0,0,7.39
BDI,AFR,1999,1999,0.0,1.45,0.0,0,6.89
BDI,AFR,2000,2000,0.0,2.8899999999999997,0.02,0,13.33
BDI,AFR,2001,2001,0.0,1.98,0.02,0,12.280000000000001
BDI,AFR,2002,2002,0.0,2.02,0.02,0,12.06
BDI,AFR,2003,2003,0.0,2.24,0.0,0,11.780000000000001
BDI,AFR,2004,2004,0.0,2.36,0.02,0,11.53
BDI,AFR,2005,2005,0.0,2.38,0.02,0,11.08
BDI,AFR,2006,2006,0.02,2.8,0.0,0,9.0
BDI,AFR,2007,2007,0.02,2.84,0.0,0,9.08
BDI,AFR,2008,2008,0.0,2.8,0.0,0,8.66
BDI,AFR,2009,2009,0.0,2.74,0.0,0,8.1
BDI,AFR,2010,2010,0.0,3.18,0.0,0,8.32
BDI,AFR,2011,2011,0.0,3.26,0.0,0,8.32
BEL,EUR,1963,1963,1.23,7.64,1.01,0,9.88
BEL,EUR,1964,1964,1.22,7.93,1.33,0,10.48
BEL,EUR,1965,1965,1.47,7.67,1.62,0,10.76
BEL,EUR,1966,1966,1.25,7.65,1.4,0,10.3
BEL,EUR,1967,1967,1.26,7.94,1.53,0,10.73
BEL,EUR,1968,1968,1.44,7.99,1.72,0,11.15
BEL,EUR,1969,1969,1.42,8.29,1.75,0,11.46
BEL,EUR,1970,1970,1.73,8.66,2.04,0,12.43
BEL,EUR,1971,1971,2.05,8.49,2.08,0,12.62
BEL,EUR,1972,1972,2.07,8.7,2.23,0,13.0
BEL,EUR,1973,1973,2.31,9.25,2.25,0,13.81
BEL,EUR,1974,1974,2.45,8.58,2.32,0,13.35
BEL,EUR,1975,1975,2.56,8.38,2.52,0,13.46
BEL,EUR,1976,1976,2.49,8.8,2.31,0,13.6
BEL,EUR,1977,1977,2.67,8.28,2.52,0,13.47
BEL,EUR,1978,1978,3.01,7.92,2.47,0,13.4
BEL,EUR,1979,1979,2.84,7.9,2.82,0,13.56
BEL,EUR,1980,1980,2.96,8.2,2.83,0,13.99
BEL,EUR,1981,1981,2.65,7.73,2.87,0,13.25
BEL,EUR,1982,1982,2.53,8.23,2.96,0,13.72
BEL,EUR,1983,1983,2.68,7.92,2.95,0,13.55
BEL,EUR,1984,1984,2.36,7.79,3.11,0,13.26
BEL,EUR,1985,1985,2.61,7.45,3.08,0,13.14
BEL,EUR,1986,1986,2.43,7.36,2.93,0,12.72
BEL,EUR,1987,1987,2.64,7.42,3.1,0,13.16
BEL,EUR,1988,1988,1.86,7.25,3.41,0,12.52
BEL,EUR,1989,1989,1.51,7.01,3.09,0,11.61
BEL,EUR,1990,1990,1.47,7.37,3.34,0,12.18
BEL,EUR,1991,1991,1.43,6.8,3.21,0,11.44
BEL,EUR,1992,1992,1.47,6.85,3.33,0,11.65
BEL,EUR,1993,1993,1.54,6.68,3.44,0,11.66
BEL,EUR,1994,1994,1.43,6.47,3.22,0,11.12
BEL,EUR,1995,1995,1.35,6.34,3.35,0,11.04
BEL,EUR,1996,1996,1.39,6.2,3.35,0,10.94
BEL,EUR,1997,1997,1.47,6.11,3.34,0,10.92
BEL,EUR,1998,1998,1.37,5.96,2.59,0,9.92
BEL,EUR,1999,1999,1.37,6.06,2.67,0,10.1
BEL,EUR,2000,2000,2.0,12.3,8.1,0,22.46
BEL,EUR,2001,2001,1.86,12.16,7.98,0,22.060000000000002
BEL,EUR,2002,2002,1.9,12.18,8.52,0,22.619999999999997
BEL,EUR,2003,2003,2.14,12.28,8.12,0,22.59
BEL,EUR,2004,2004,3.68,11.9,8.52,0,24.11
BEL,EUR,2005,2005,3.95,12.100000000000001,8.42,0,24.48
BEL,EUR,2006,2006,1.98,11.190000000000001,8.719999999999999,0,21.92
BEL,EUR,2007,2007,4.73,10.41,8.53,0,23.68
BEL,EUR,2008,2008,3.18,10.08,7.66,0,20.98
BEL,EUR,2009,2009,2.9,9.88,7.32,0,20.15
BEL,EUR,2010,2010,2.95,10.05,7.43,0,20.490000000000002
BEL,EUR,2011,2011,2.98,9.78,7.42,0,20.25
BEL,EUR,2012,2012,3.09,9.57,7.45,0,20.17
BEL,EUR,2013,2013,3.0999999999999996,10.41,8.129999999999999,0,22.1
BEL,EUR,2014,2014,3.27,10.93,8.5,0,23.17
BEL,EUR,2015,2015,1.47,4.6,3.97,0,10.36
BEN,AFR,1961,1961,0.13,0.57,0.2,0,0.9
BEN,AFR,1962,1962,0.15,0.53,0.22,0,0.91
BEN,AFR,1963,1963,0.11,0.54,0.26,0,0.91
BEN,AFR,1964,1964,0.13,0.49,0.23,0,0.85
BEN,AFR,1965,1965,0.24,0.47,0.19,0,0.91
BEN,AFR,1966,1966,0.42,0.46,0.19,0,1.07
BEN,AFR,1967,1967,0.11,0.42,0.17,0,0.71
BEN,AFR,1968,1968,0.15,0.46,0.21,0,0.82
BEN,AFR,1969,1969,0.15,0.48,0.17,0,0.8
BEN,AFR,1970,1970,0.18,0.51,0.17,0,0.86
BEN,AFR,1971,1971,0.22,0.57,0.2,0,0.99
BEN,AFR,1972,1972,0.22,0.58,0.18,0,0.98
BEN,AFR,1973,1973,0.23,0.63,0.16,0,1.02
BEN,AFR,1974,1974,0.42,0.69,0.13,0,1.24
BEN,AFR,1975,1975,1.34,0.69,0.21,0,2.24
BEN,AFR,1976,1976,1.35,0.7,0.21,0,2.26
BEN,AFR,1977,1977,2.4,0.82,0.24,0,3.46
BEN,AFR,1978,1978,1.49,0.82,0.19,0,2.49
BEN,AFR,1979,1979,1.09,0.81,0.18,0,2.08
BEN,AFR,1980,1980,0.96,0.79,0.11,0,1.86
BEN,AFR,1981,1981,1.18,0.98,0.18,0,2.34
BEN,AFR,1982,1982,1.47,0.87,0.15,0,2.49
BEN,AFR,1983,1983,0.76,0.8,0.09,0,1.64
BEN,AFR,1984,1984,0.5,0.85,0.08,0,1.42
BEN,AFR,1985,1985,0.34,0.83,0.07,0,1.23
BEN,AFR,1986,1986,0.33,0.81,0.12,0,1.25
BEN,AFR,1987,1987,0.54,0.89,0.11,0,1.53
BEN,AFR,1988,1988,0.45,0.8,0.1,0,1.35
BEN,AFR,1989,1989,0.3,0.99,0.09,0,1.38
BEN,AFR,1990,1990,0.26,0.61,0.07,0,0.94
BEN,AFR,1991,1991,0.28,0.44,0.05,0,0.77
BEN,AFR,1992,1992,0.29,0.46,0.08,0,0.83
BEN,AFR,1993,1993,0.34,0.52,0.11,0,0.96
BEN,AFR,1994,1994,0.2,0.46,0.04,0,0.69
BEN,AFR,1995,1995,0.31,0.46,0.06,0,0.82
BEN,AFR,1996,1996,0.54,0.65,0.09,0,1.27
BEN,AFR,1997,1997,0.49,0.58,0.1,0,1.18
BEN,AFR,1998,1998,0.6,0.54,0.12,0,1.26
BEN,AFR,1999,1999,0.68,0.37,0.12,0,1.16
BEN,AFR,2000,2000,0.62,1.08,0.24,0,2.77
BEN,AFR,2001,2001,0.26,1.32,0.24,0,2.67
BEN,AFR,2002,2002,0.04,1.46,0.2,0,2.56
BEN,AFR,2003,2003,0.38,1.4,0.24,0,2.79
BEN,AFR,2004,2004,0.3,1.06,0.24,0,2.38
BEN,AFR,2005,2005,0.32,1.02,0.28,0,2.3499999999999996
BEN,AFR,2006,2006,0.38,1.06,0.34,0,2.45
BEN,AFR,2007,2007,0.2,1.1,0.34,0,2.3200000000000003
BEN,AFR,2008,2008,0.5,1.24,0.32,0,2.62
BEN,AFR,2009,2009,0.3,1.24,0.4,0,2.37
BEN,AFR,2010,2010,0.32,1.34,0.5,0,2.7
BEN,AFR,2011,2011,0.32,1.58,0.44,0,2.84
BEN,AFR,2012,2012,0.14,0.95,0.13,0,1.42
BEN,AFR,2013,2013,0.2,0.88,0.15,0,1.45
BEN,AFR,2014,2014,0.2,1.0,0.19,0,1.6
BEN,AFR,2015,2015,0.2,0.99,0.15,0,1.55
BFA,AFR,1961,1961,0.01,0.28,0.1,0,2.66
BFA,AFR,1962,1962,0.01,0.29,0.1,0,2.74
BFA,AFR,1963,1963,0.01,0.33,0.1,0,3.12
BFA,AFR,1964,1964,0.01,0.3,0.07,0,2.82
BFA,AFR,1965,1965,0.01,0.3,0.07,0,2.78
BFA,AFR,1966,1966,0.01,0.31,0.06,0,2.9
BFA,AFR,1967,1967,0.01,0.34,0.04,0,3.17
BFA,AFR,1968,1968,0.01,0.36,0.04,0,3.32
BFA,AFR,1969,1969,0.01,0.32,0.04,0,3.0
BFA,AFR,1970,1970,0.01,0.33,0.06,0,3.07
BFA,AFR,1971,1971,0.01,0.32,0.07,0,3.0
BFA,AFR,1972,1972,0.03,0.28,0.08,0,2.66
BFA,AFR,1973,1973,0.05,0.29,0.08,0,2.82
BFA,AFR,1974,1974,0.05,0.31,0.08,0,2.97
BFA,AFR,1975,1975,0.04,0.37,0.07,0,3.44
BFA,AFR,1976,1976,0.03,0.39,0.06,0,3.67
BFA,AFR,1977,1977,0.07,0.33,0.04,0,3.15
BFA,AFR,1978,1978,0.04,0.4,0.11,0,3.76
BFA,AFR,1979,1979,0.11,0.4,0.03,0,3.76
BFA,AFR,1980,1980,0.03,0.35,0.03,0,3.75
BFA,AFR,1981,1981,0.03,0.32,0.04,0,3.46
BFA,AFR,1982,1982,0.02,0.32,0.03,0,3.7
BFA,AFR,1983,1983,0.02,0.32,0.03,0,3.4
BFA,AFR,1984,1984,0.03,0.32,0.02,0,3.3
BFA,AFR,1985,1985,0.0,0.3,0.0,0,3.11
BFA,AFR,1986,1986,0.02,0.35,0.02,0,3.7
BFA,AFR,1987,1987,0.01,0.38,0.01,0,4.07
BFA,AFR,1988,1988,0.02,3.61,0.01,0,3.63
BFA,AFR,1989,1989,0.0,0.38,0.01,0,3.99
BFA,AFR,1990,1990,0.01,0.38,0.01,0,4.05
BFA,AFR,1991,1991,0.01,0.43,0.0,0,3.92
BFA,AFR,1992,1992,0.02,0.39,0.01,0,4.86
BFA,AFR,1993,1993,0.03,0.39,0.0,0,4.99
BFA,AFR,1994,1994,0.07,0.32,0.01,0,4.66
BFA,AFR,1995,1995,0.14,0.35,0.02,0,4.67
BFA,AFR,1996,1996,0.12,0.52,0.02,0,5.02
BFA,AFR,1997,1997,0.15,0.48,0.02,0,4.68
BFA,AFR,1998,1998,0.09,0.48,0.02,0,4.25
BFA,AFR,1999,1999,0.3,0.42,0.04,0,4.54
BFA,AFR,2000,2000,0.58,0.8,0.12,0,7.45
BFA,AFR,2001,2001,0.46,0.78,0.16,0,9.11
BFA,AFR,2002,2002,0.54,0.82,0.15000000000000002,0,9.05
BFA,AFR,2003,2003,0.42,0.82,0.17,0,9.18
BFA,AFR,2004,2004,0.34,0.84,0.19,0,9.09
BFA,AFR,2005,2005,0.86,0.88,0.18,0,9.79
BFA,AFR,2006,2006,1.0,0.88,0.16,0,9.45
BFA,AFR,2007,2007,0.4,0.9,0.14,0,9.16
BFA,AFR,2008,2008,0.26,0.92,0.16,0,8.969999999999999
BFA,AFR,2009,2009,0.28,0.92,0.21000000000000002,0,9.120000000000001
BFA,AFR,2010,2010,0.24,0.92,0.29000000000000004,0,9.2
BFA,AFR,2011,2011,0.26,1.06,0.33999999999999997,0,9.02
BFA,AFR,2012,2012,0.4,1.26,0.28,0,9.39
BFA,AFR,2013,2013,0.48,1.34,0.2,0,9.27
BFA,AFR,2014,2014,0.24,0.85,0.14,0,4.85
BFA,AFR,2015,2015,0.24,0.88,0.13,0,4.87
BGD,SEAR,1961,1961,0.0,0.0,0.0,0,0.0
BGD,SEAR,1962,1962,0.0,0.0,0.0,0,0.0
BGD,SEAR,1963,1963,0.0,0.0,0.0,0,0.0
BGD,SEAR,1964,1964,0.0,0.0,0.0,0,0.0
BGD,SEAR,1965,1965,0.0,0.0,0.0,0,0.0
BGD,SEAR,1966,1966,0.0,0.0,0.0,0,0.0
BGD,SEAR,1967,1967,0.0,0.0,0.0,0,0.0
BGD,SEAR,1968,1968,0.0,0.0,0.0,0,0.0
BGD,SEAR,1969,1969,0.0,0.0,0.0,0,0.0
BGD,SEAR,1970,1970,0.0,0.0,0.0,0,0.0
BGD,SEAR,1971,1971,0.0,0.0,0.0,0,0.0
BGD,SEAR,1972,1972,0.0,0.0,0.0,0,0.0
BGD,SEAR,1973,1973,0.0,0.0,0.0,0,0.0
BGD,SEAR,1974,1974,0.0,0.0,0.0,0,0.0
BGD,SEAR,1975,1975,0.0,0.0,0.0,0,0.0
BGD,SEAR,1976,1976,0.0,0.0,0.0,0,0.0
BGD,SEAR,1977,1977,0.0,0.0,0.0,0,0.0
BGD,SEAR,1978,1978,0.0,0.0,0.0,0,0.0
BGD,SEAR,1979,1979,0.0,0.0,0.0,0,0.0
BGD,SEAR,1980,1980,0.0,0.0,0.0,0,0.0
BGD,SEAR,1981,1981,0.0,0.0,0.0,0,0.0
BGD,SEAR,1982,1982,0.0,0.0,0.0,0,0.0
BGD,SEAR,1983,1983,0.0,0.0,0.0,0,0.0
BGD,SEAR,1984,1984,0.0,0.0,0.0,0,0.0
BGD,SEAR,1985,1985,0.0,0.0,0.0,0,0.0
BGD,SEAR,1986,1986,0.0,0.0,0.0,0,0.0
BGD,SEAR,1987,1987,0.0,0.0,0.0,0,0.0
BGD,SEAR,1988,1988,0.0,0.0,0.0,0,0.0
BGD,SEAR,1989,1989,0.0,0.0,0.0,0,0.0
BGD,SEAR,1990,1990,0.0,0.0,0.0,0,0.01
BGD,SEAR,1991,1991,0.0,0.0,0.0,0,0.0
BGD,SEAR,1992,1992,0.01,0.0,0.0,0,0.01
BGD,SEAR,1993,1993,0.0,0.0,0.0,0,0.0
BGD,SEAR,1994,1994,0.0,0.0,0.0,0,0.01
BGD,SEAR,1995,1995,0.0,0.0,0.0,0,0.0
BGD,SEAR,1996,1996,0.0,0.0,0.0,0,0.0
BGD,SEAR,1997,1997,0.0,0.0,0.0,0,0.0
BGD,SEAR,1998,1998,0.0,0.0,0.0,0,0.0
BGD,SEAR,1999,1999,0.0,0.0,0.0,0,0.0
BGD,SEAR,2000,2000,0.0,0.0,0.0,0,0.02
BGD,SEAR,2001,2001,0.0,0.0,0.0,0,0.0
BGD,SEAR,2002,2002,0.0,0.0,0.0,0,0.0
BGD,SEAR,2003,2003,0.0,0.0,0.0,0,0.0
BGD,SEAR,2004,2004,0.0,0.0,0.0,0,0.0
BGD,SEAR,2005,2005,0.0,0.0,0.0,0,0.0
BGD,SEAR,2006,2006,0.0,0.0,0.0,0,0.0
BGD,SEAR,2007,2007,0.0,0.0,0.0,0,0.0
BGD,SEAR,2008,2008,0.0,0.0,0.0,0,0.02
BGD,SEAR,2009,2009,0.0,0.0,0.0,0,0.02
BGD,SEAR,2010,2010,0.0,0.0,0.0,0,0.02
BGD,SEAR,2011,2011,0.0,0.0,0.0,0,0.02
BGD,SEAR,2012,2012,0.0,0.0,0.0,0,0.02
BGD,SEAR,2013,2013,0.0,0.0,0.0,0,0.02
BGD,SEAR,2014,2014,0.0,0.0,0.0,0,0.01
BGD,SEAR,2015,2015,0.0,0.0,0.0,0,0.01
BGR,EUR,1963,1963,2.53,1.22,3.5,0,7.25
BGR,EUR,1964,1964,2.28,1.15,3.09,0,6.52
BGR,EUR,1965,1965,2.35,1.38,3.52,0,7.25
BGR,EUR,1966,1966,2.55,1.53,3.23,0,7.31
BGR,EUR,1967,1967,2.71,1.74,3.39,0,7.84
BGR,EUR,1968,1968,2.88,1.86,4.27,0,9.01
BGR,EUR,1969,1969,3.12,2.13,3.46,0,8.71
BGR,EUR,1970,1970,3.1,2.36,2.98,0,8.44
BGR,EUR,1971,1971,3.14,2.46,3.28,0,8.88
BGR,EUR,1972,1972,3.31,2.6,3.27,0,9.18
BGR,EUR,1973,1973,3.39,2.87,3.88,0,10.14
BGR,EUR,1974,1974,3.43,3.09,3.7,0,10.22
BGR,EUR,1975,1975,3.73,3.1,3.32,0,10.15
BGR,EUR,1976,1976,3.77,3.32,3.77,0,10.86
BGR,EUR,1977,1977,3.71,3.49,3.32,0,10.52
BGR,EUR,1978,1978,3.94,3.64,3.69,0,11.27
BGR,EUR,1979,1979,4.01,3.73,3.17,0,10.91
BGR,EUR,1980,1980,4.05,3.68,3.11,0,10.84
BGR,EUR,1981,1981,4.07,3.71,3.56,0,11.34
BGR,EUR,1982,1982,3.9,3.81,3.49,0,11.2
BGR,EUR,1983,1983,3.88,3.91,3.17,0,10.96
BGR,EUR,1984,1984,4.04,4.05,3.28,0,11.37
BGR,EUR,1985,1985,4.08,4.02,2.82,0,10.92
BGR,EUR,1986,1986,4.32,4.07,3.08,0,11.47
BGR,EUR,1987,1987,3.58,4.2,3.13,0,10.91
BGR,EUR,1988,1988,3.69,4.26,3.22,0,11.17
BGR,EUR,1989,1989,3.98,4.43,3.02,0,11.43
BGR,EUR,1990,1990,4.02,4.2,3.24,0,11.46
BGR,EUR,1991,1991,3.51,3.15,2.81,0,9.47
BGR,EUR,1992,1992,3.51,3.51,3.13,0,10.15
BGR,EUR,1993,1993,3.38,3.49,2.99,0,9.86
BGR,EUR,1994,1994,3.48,3.26,2.96,0,9.7
BGR,EUR,1995,1995,3.35,3.24,2.92,0,9.51
BGR,EUR,1996,1996,3.06,3.23,2.89,0,9.18
BGR,EUR,1997,1997,2.96,2.31,2.86,0,8.13
BGR,EUR,1998,1998,2.96,1.99,2.91,0,7.86
BGR,EUR,1999,1999,2.85,1.99,2.81,0,7.65
BGR,EUR,2000,2000,9.3,5.98,4.48,0,19.77
BGR,EUR,2001,2001,9.54,6.44,5.96,0,21.93
BGR,EUR,2002,2002,9.76,5.96,5.09,0,20.81
BGR,EUR,2003,2003,9.92,6.6,5.86,0,22.38
BGR,EUR,2004,2004,10.58,7.04,4.18,0,21.93
BGR,EUR,2005,2005,9.86,7.12,3.9,0,21.009999999999998
BGR,EUR,2006,2006,9.6,7.92,3.16,0,20.810000000000002
BGR,EUR,2007,2007,9.46,8.82,3.4,0,21.810000000000002
BGR,EUR,2008,2008,9.6,8.82,3.46,0,21.990000000000002
BGR,EUR,2009,2009,9.68,8.06,4.04,0,21.89
BGR,EUR,2010,2010,10.04,8.02,3.46,0,21.630000000000003
BGR,EUR,2011,2011,10.32,8.19,3.09,0,21.72
BGR,EUR,2012,2012,9.97,8.6,3.58,0,22.29
BGR,EUR,2013,2013,9.75,8.53,4.39,0,22.8
BGR,EUR,2014,2014,9.54,8.37,4.61,0,22.7
BGR,EUR,2015,2015,4.99,4.22,1.96,0,11.3
BGR,EUR,2016,2016,4.92,4.45,1.97,0,11.49
BHR,EMR,1970,1970,3.27,1.3,0.14,0,4.71
BHR,EMR,1971,1971,2.37,1.21,0.16,0,3.74
BHR,EMR,1972,1972,1.91,1.31,0.14,0,3.36
BHR,EMR,1973,1973,3.07,1.26,0.21,0,4.54
BHR,EMR,1974,1974,2.59,1.22,0.22,0,4.03
BHR,EMR,1975,1975,3.03,1.3,0.36,0,4.7
BHR,EMR,1976,1976,0.0,0.0,0.0,0,0.0
BHR,EMR,1977,1977,4.1,1.75,0.46,0,6.31
BHR,EMR,1978,1978,0.0,0.0,0.0,0,0.0
BHR,EMR,1979,1979,3.89,0.97,0.18,0,5.25
BHR,EMR,1980,1980,2.67,1.19,0.21,0,4.2
BHR,EMR,1981,1981,2.89,1.17,0.23,0,4.37
BHR,EMR,1982,1982,3.72,1.79,0.62,0,6.16
BHR,EMR,1983,1983,4.74,1.76,0.56,0,7.09
BHR,EMR,1984,1984,3.75,2.22,0.56,0,6.66
BHR,EMR,1985,1985,3.7,1.26,0.49,0,5.46
BHR,EMR,1986,1986,3.64,1.23,0.24,0,5.1
BHR,EMR,1987,1987,3.08,2.02,0.46,0,5.59
BHR,EMR,1988,1988,3.57,1.15,0.22,0,4.94
BHR,EMR,1989,1989,3.56,1.11,0.22,0,4.89
BHR,EMR,1990,1990,3.99,1.18,0.21,0,5.39
BHR,EMR,1991,1991,3.69,1.5,0.1,0,5.3
